URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/308334,308334,Ultra Thermo Strawberry,MMUSA,7 38582 09847 3,5.1 Fluid Ounce(s),5 mL,Other Combinations [A1325],Liquid [E0165],2024-05-23,On Market,How to useIn the morning before breakfast; use the dropper to place 1 ml of serum under your tongue. Repeat 4 more times. For best results; hold serum in your mouth until completely absorbed.
https://dsld.od.nih.gov/label/308335,308335,XXTRA Strawberry,MMUSA,7 38582 09821 3,5.1 Fluid Ounce(s),5 mL,Other Combinations [A1325],Liquid [E0165],2024-03-22,On Market,How to use10 minutes before your workout; fill the dropper and place 1 mL of serum under your tongue. Repeat 4 more times. For best results; hold serum in your mouth until completely absorbed.
https://dsld.od.nih.gov/label/308336,308336,Grass-Fed Whey Protein Isolate 30 g Milk Chocolate,Nutricost,7 02669 93528 9,32 Ounce(s); 2 Pound(s); 907 Gram(s),37 Gram(s) [1 Scoop (1/3 cup)],Amino acid/Protein [A1305],Powder [E0162],2024-03-22,On Market,Recommended use:Blend 1 scoop daily with 6-10 oz of water; milk; or your preferred beverage.
https://dsld.od.nih.gov/label/308337,308337,Grass-Fed Whey Protein Isolate 30 g Unflavored,Nutricost,7 02669 93524 1,5 Pound(s); 2268 Gram(s),33 Gram(s) [1 Scoop (1/3 cup)],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Recommended use: Mix 1 scoop (approx. 1/3 cup) daily with 6-10 oz of water; milk; or your preferred beverage.
https://dsld.od.nih.gov/label/308338,308338,Grass-Fed Whey Protein Isolate 30 g Vanilla,Nutricost,7 02669 93529 6,32 Ounce(s); 2 lb(s); 907 Gram(s),37 Gram(s) [1 Scoop (1/3 cup)],Amino acid/Protein [A1305],Powder [E0162],2024-03-22,On Market,Recommended use:Mix 1 scoop (approx. 1/3 c) daily with 6-10 oz of water; milk; or your preferred beverage.
https://dsld.od.nih.gov/label/308339,308339,Grass-Fed Whey Protein Isolate 30 g Milk Chocolate,Nutricost,7 02669 93525 8,5 Pound(s); 2268 Gram(s),37 Gram(s) [1 Scoop (1/3 cup)],Amino acid/Protein [A1305],Powder [E0162],2024-03-22,On Market,Recommended use:Mix 1 scoop (approx. 1/3 c) daily with 6-10 oz of water; milk; or your preferred beverage.
https://dsld.od.nih.gov/label/308340,308340,Grass-Fed Whey Protein Isolate 30 g Vanilla,Nutricost,7 02669 93526 5,5 Pound(s); 2268 Gram(s),37 Gram(s) [1 Scoop (1/3 cup)],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Recommended use: Mix 1 scoop (approx. 1/3 cup) daily with 6-10 oz of water; milk; or your preferred beverage.
https://dsld.od.nih.gov/label/308341,308341,Amalaki Powder,Banyan Botanicals,6 18192 06811 3,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s) [1/4-1/2 Teaspoon],Botanical [A1306],Powder [E0162],2024-03-22,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308342,308342,Arjuna Powder,Banyan Botanicals,6 18192 06831 1,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308343,308343,Ashwagandha Powder,Banyan Botanicals,6 18192 06081 0,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308344,308344,Avipattikar Powder,Banyan Botanicals,6 18192 07521 0,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Other Combinations [A1325],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your healthcare practitioner.
https://dsld.od.nih.gov/label/308345,308345,Bacopa Powder,Banyan Botanicals,6 18192 06417 7,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s) [1/4-1/2 Teaspoon],Botanical [A1306],Powder [E0162],2024-04-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308346,308346,GF-9,Novex Biotech,8 56528 00171 1,120 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,Directions: Adults take 4 capsules with water on an empty stomach; either in the morning 2 hours before breakfast; or 2 hours after dinner prior to bedtime. Do not eat or drink anything besides water two hours before or after taking GF-9. Do not exceed capsules in any 24-hour period. Individual results will vary.
https://dsld.od.nih.gov/label/308347,308347,Bhringaraj Powder,Banyan Botanicals,6 18192 06131 2,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s) [1/4-1/2 teaspoon],Botanical [A1306],Powder [E0162],2024-03-22,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308348,308348,GF-9 Fruit Punch,Novex Biotech,8 56528 00174 2,30 Packet(s),5.2 Gram(s) [1 Packet],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Directions: Adults mix 1 packet in 6-8 fl. oz. water and drink entire serving on an empty stomach; either in the morning 2 hours before breakfast or 2 hours after dinner prior to bedtime. Do not eat or drink anything except water 2 hours before or after taking GF-9. Do not exceed 1 serving in any 24-hour period. Individual results will vary. Mix with water
https://dsld.od.nih.gov/label/308349,308349,Boswellia Powder,Banyan Botanicals,6 18192 07611 8,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308350,308350,Pre-7 Fruit Punch,Novex Biotech,8 56528 00108 7,11.52 Ounce(s); 326.5 Gram(s),1 Scoop(s),Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Directions: Adults mix 1 scoop in 8-12 fl. oz. of water and consume the entire serving 1 hour before workout. Read the entire label before use. Individual results may vary.
https://dsld.od.nih.gov/label/308351,308351,TestroVax,Novex Biotech,8 56528 00128 5,90 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2024-05-23,On Market,Directions: Adult males take 3 tablets daily with breakfast. Individual results will vary.
https://dsld.od.nih.gov/label/308352,308352,Brain Boost,Relacore,6 81168 18102 4,90 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2024-04-23,On Market,Directions: Adults take 3 tablets daily in the morning with a full glass of water. You may take Relacore Brain Boost with or without food. Do not exceed 3 tablets per day. Individual results will vary.
https://dsld.od.nih.gov/label/308353,308353,Deep Sleep,Relacore Extra,6 81168 10856 4,90 Tablet(s),3 ,Other Combinations [A1325],Tablet or Pill [E0155],2024-03-22,On Market,Safe for every day useFor consecutive use beyond one month; consult your health-care provider. Directions: As a dietary supplement; adults take three tablets daily before bedtime. Individual results will vary.
https://dsld.od.nih.gov/label/308354,308354,Can't Get Rid of Belly Fat?,Relacore Extra,6 81168 18902 0,90 Tablet(s),3 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2024-03-22,On Market,Directions: Adults take 3 tablets in the morning with a full glass of water daily. You may take Relacore Extra with or without food. Do not exceed 3 tablets per day. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308355,308355,Quick Calm,Relacore,6 81168 12501 1,60 Capsule(s),2 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-03-22,On Market,Directions: Adults take 2 capsules as needed up to 3 times daily with a full glass of water to reduce stress and support a calm mental state. Individual results will vary.
https://dsld.od.nih.gov/label/308356,308356,Belly Fat Formula,Relacore Extra,6 81168 17501 6,45 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2024-05-23,On Market,Each component in the Relacore Ultimate Super Fat-Burning Belly Bulge Kit is effective in its own right. But together? Oh; my goodness! Directions: Adults take 3 tablets in the morning with a full glass of water daily. You may take Relcore Extra's Belly Fat with or without food. Do not exceed 3 tablets per day. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308357,308357,TotalBurn Formula,Relacore Extra,6 81168 17501 6,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,On Market,Each component in the Relacore Ultimate Super Fat-Burning Belly Bulge Kit is effective in its own right. But together? Oh; my goodness! Directions: To maximize fat loss; adults take 2 capsules in the morning and 2 capsules with your main meal; for a total of 4 capsules daily. Always take with a full glass of water. Do not exceed 4 capsules per day. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308358,308358,Brahmi/Gotu Kola Powder,Banyan Botanicals,6 18192 06361 3,1 lb(s); 454 Gram(s),0.25 Teaspoon(s) [1/4-1/2 Teapsoon],Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308359,308359,Hair Regeneres Advanced,SeroVital,,90 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,Directions: Adults take 1 serving daily with food. Individual results will vary.
https://dsld.od.nih.gov/label/308360,308360,LipoValin,SeroVital,6 81168 86014 1,30 Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2024-04-23,On Market,Directions: Adults take 1 tablet before breakfast or lunch. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308361,308361,Evening Blend,SeroVital,9 57611 00303 2,120 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,Night - Adults take 4 yellow capsules with water on an empty stomach; 2 hours after dinner prior to bedtime. To ensure efficacy; do not eat or drink anything except water 2 hours before or after taking the evening blend. Use in conjunction with any sensible diet and exercise program. Individual results may vary.
https://dsld.od.nih.gov/label/308362,308362,Morning Blend,SeroVital,9 57611 00303 2,60 Tablet(s),2 Tablet(s) [1 white; 1 red],Other Combinations [A1325],Tablet or Pill [E0155],2024-04-23,On Market,Directions: Morning - Adults take 1 white tablet and 1 red tablet together in the morning daily with food.Use in conjunction with any sensible diet and exercise program. Individual results may vary.
https://dsld.od.nih.gov/label/308363,308363,SeroVital,SeroVital,6 81168 32904 4,120 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,Directions: Adults take 4 capsules with water on an empty stomach; either in the morning 2 hours before breakfast or 2 hours after dinner prior to bedtime. Do not eat or drink anything except water 2 hours before or after taking SeroVital. Do not exceed 4 capsules in any 24-hour period. Individual results will vary.
https://dsld.od.nih.gov/label/308364,308364,SeroVital Rapid Dissolve Powder Fruit Punch,SeroVital,8 57611 00303 2,30 Sachet(s),5.2 Gram(s) [1 Sachet],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,3 steps to success1 Mix 1 sachet in 6-8 oz. water. Drink entire serving on an empty stomach.2 Drink only water and do not eat for 2 hours before and after.3 Real change takes time. Be patient. It's worth the wait. Just add water Directions: Adults mix 1 sachet in 6-8 fl. oz. water and drink entire serving on an empty stomach; either in the morning 2 hours before breakfast or 2 hours after dinner prior to bedtime. Do not eat or drink anything except water 2 hours before or after taking SeroVital. Do not exceed 1 serving in any 24-hour period. Individual results will vary.
https://dsld.od.nih.gov/label/308365,308365,Brown Mustard Seed,Banyan Botanicals,6 18192 07731 3,1 lb(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Other (e.g. tea bag) [E0172],2024-04-23,On Market,These tiny brown seeds are best when sauteed with complementary spices like turmeric; cumin; and coriander. Just when the seeds begin to pop; add in your chopped vegetables for a flavorful stir-fry. Brown mustard seeds are one of the ingredients in Kitchari Spice Mix and they are a great addition to dals and beans; as well as soups and stews. When ground; the pungent and earthy flavor of brown mustard seeds adds a delicious complexity to spice blends; marinades; salad dressings; and homemade sauces.Suggested use: Heat 1/4 teaspoon in an oil of your choice until the seeds begin to pop. Remove from heat; use as desired.
https://dsld.od.nih.gov/label/308366,308366,Marine Collagen Skin Brilliance Peach Passion,Serovital Beauty,6 81168 86013 4,30 Packet(s),1 Packet(s),Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Just mix in water; enjoy the delicious taste; and drink to brilliant results. Directions: Adults take 1 serving daily. To prepare; mix 1 packet with 8 ounces of water and drink entire serving. Individual results may vary.
https://dsld.od.nih.gov/label/308370,308370,SkinnyStix Berry Fusion,Zantrex,6 81168 48607 5,30 Packet(s),1 Packet(s),Botanical with Nutrients [A1317],Powder [E0162],2024-05-23,On Market,Directions: For increased energy; mood elevation; heightened stamina; and improved focus; adults mix entire contents of 1 SkinnyStix packet in 16 fl. oz. of water and drink or sip as desired. For powerful appetite control; weight loss; and body fat reduction; adults mix entire contents of 1 SkinnyStix packet in 16 fl. oz. of water and drink the entire serving 15 minutes before main meals. Do not exceed 3 SkinnyStix per day. Use in conjunction with any sensible diet and exercise program. Individual results will vary. For maximum effectiveness; take Zantrex SkinnyStix every day as directed.
https://dsld.od.nih.gov/label/308371,308371,Zantrex Black,Zantrex,6 81168 45802 7,84 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2024-04-23,On Market,For maximum weight-loss effectiveness; take Zantrex Black every day as directed. Directions: For weight loss; adults take 2 softgels with a full glass of water 15 minutes before main meals. For a significant energy boost; take 1 or 2 softgels as needed. Do not exceed 6 softgels in any 24-hour period. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308372,308372,Chitrak Powder,Banyan Botanicals,6 18192 07621 7,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-04-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308373,308373,Zantrex Blue,Zantrex,6 81168 40702 5,84 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,For maximum weight-loss effectiveness; take Zantrex Blue every day as directed. Directions: For weight loss; adults take 2 capsules with a full glass of water 15 minutes before main meals. For a significant energy boost; adults take 1 or 2 capsules as needed. Do not exceed 6 capsules in any 24-hour period. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308374,308374,Zantrex Red,Zantrex,6 81168 45402 9,56 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,On Market,For maximum fat-burning effectiveness; take Zantrex Red every day as directed. Directions: To maximize fat loss; adults take 2 capsules in the morning and 2 capsules with your main meal; for a total of 4 capsules daily. Always take with a full glass of water. Do not exceed 4 capsules per day. Use in conjunction with any sensible diet and exercise program. Individual results will vary.
https://dsld.od.nih.gov/label/308375,308375,Fennel Seed,Banyan Botanicals,6 18192 06321 7,1 Pound(s); 454 Gram(s),1 Teaspoon(s),Botanical [A1306],Other (e.g. tea bag) [E0172],2024-05-23,On Market,Suggested use: steep 1 teaspoon per one cup of hot water and strain. Drink tea once or twice daily; or as directed by your health practitioner. You may also use as a culinary spice.
https://dsld.od.nih.gov/label/308377,308377,Essential AMIN.O. Energy Blueberry Lemonade,ON Optimum Nutrition,7 48927 06211 3,9.5 Ounce(s); 270 Gram(s),9 Gram(s) [2 Scoops (9 g)],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Recommended use:For pre-workout energy support: Take 2-6 scoops 20-30 minutes before training.For post-workout amino support: Take 2-4 scoops after training.For anytime energy support: Take 2-4 scoops. Directions: Mix two scoops of Essential Amin.o. Energy in 10-12 fl oz of cold water.
https://dsld.od.nih.gov/label/308378,308378,Haritaki Powder,Banyan Botanicals,6 18192 06901 1,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-04-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308379,308379,Hibiscus Powder,Banyan Botanicals,6 18192 06427 6,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308380,308380,Essential AMIN.O. Energy Iced Chai Tea Latte Flavor,Optimum Nutrition,7 48927 05417 0,9.5 Ounce(s); 270 Gram(s),9 Gram(s) [2 Scoops],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Recommended use:Mix 2 scoops into 10 fl oz ice cold water or milk anytime you want to enjoy cafe-inspired flavor with a burst of energy and recovery support. Not recommended for preparation with or consumption as a hot beverage. Do not exceed 6 scoops within a 4 hour period; or 10 scoops within a 24 hour period. Directions: Mix two scoops of Essential Amin.o. Energy in 10-12 fl oz of cold water.
https://dsld.od.nih.gov/label/308381,308381,Kapikacchu Powder,Banyan Botanicals,6 18192 06911 0,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s) [1/4-1/2 Teapsoon],Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308382,308382,Licorice Powder,Banyan Botanicals,6 18192 06511 2,1 lb(s); 454 Gram(s),0.25 Teaspoon(s) [1/4 - 1/2 teaspoon],Botanical [A1306],Powder [E0162],2024-04-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308383,308383,Manjistha Powder,Banyan Botanicals,6 18192 06921 9,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308384,308384,Neem Powder,Banyan Botanicals,6 18192 07361 2,1 lb; 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308385,308385,Pippali Powder,Banyan Botanicals,6 18192 06941 7,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s) [1/4 to 1/2 tsp],Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308386,308386,Shankhapushpi Powder,Banyan Botanicals,6 18192 06981 3,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested Use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner. 
https://dsld.od.nih.gov/label/308387,308387,Shatavari Powder,Banyan Botanicals,6 18192 06971 4,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308388,308388,Gold Standard 100% Isolate Birthday Cake,ON Optimum Nutrition,7 48927 06071 3,1.58 Pound(s); 750 Gram(s),30 Gram(s) [1 scoop],Amino acid/Protein [A1305],Powder [E0162],2024-05-23,On Market,Directions: Mix 1 scoop (30g) with 6 to 8 ounces of cold water.Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program.
https://dsld.od.nih.gov/label/308389,308389,Sitopaladi Powder,Banyan Botanicals,6 18192 07571 5,1 lb(s); 454 Gram(s),0.25 Teaspoon(s),Botanical with Nutrients [A1317],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308390,308390,Trikatu Powder,Banyan Botanicals,6 18192 07541 8,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308391,308391,Triphala Powder,Banyan Botanicals,6 18192 07501 2,1 lb(s); 454 Gram(s),0.25 Teaspoon(s) [1/4 to 1/2 tsp],Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308392,308392,Tulsi Powder,Banyan Botanicals,6 18192 06731 4,1 Pound(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308393,308393,Gold Standard 100% Whey Chocolate,Optimum Nutrition,7 48927 05268 8,4.8 Pound(s); 2.18 Kilogram(s),32 Gram(s) [1 rounded scoop],Amino acid/Protein [A1305],Powder [E0162],2024-05-23,On Market,Directions:Spoon stirred: Gold Standard 100% Whey is instantized. That means if you forgot your shaker cup or don't have time to get out the blender; just add one rounded scoop of Gold Standard 100% Whey to a glass filled with 6-8 oz of water or your favorite beverage. Then mix it up with a spoon. Stir for about 30 seconds or until powder is completely dissolved. Tip: Adjust the taste of your Gold Standard 100% Whey by varying the amount of liquid that you use to prepare it. For a bolder flavor and slightly more body and sweetness; mix each scoop with 4-6 oz of water; milk; or your favorite beverage. For a milder tasting; less sweet shake; use 8-10 oz of liquid per scoop.Shaker cup: Bringing a shaker cup with you to the gym is the best way to get a dose of protein immediately after your workout. Just pour in 6-8 oz of your preferred beverage and then add one rounded scoop of Gold Standard 100% Whey to your shaker cup. Cover and shake for 25-30 seconds. Don't have a shaker cup? Visit your local health food store; gym; or optiumumnutrition.com to order a custom ON shaker.Blender: Add one rounded scoop of Gold standard 100% Whey to a blender filled with 6-8 oz of water or your favorite beverage. Blend for 20-30 seconds. Then add 1 or 2 ice cubes and blend for an additional 30 seconds. Shake up your shake: By adding fresh or frozen fruits; peanut butter; flaxseed oil; coconut and other ingredients; you can make an even more delicious shake. Stack your shake: You can make Gold Standard 100% Whey an even better post workout product by adding supplements like creatine; glutamine; BCAA; and concentrated carbohydrate powders.Think outside the glass: Gold Standard 100% Whey can be used for more than just protein shakes. Try mixing a scoop into oatmeal; yogurt; or the milk that you pour over your morning breakfast cereal. Better yet; increase the protein content of muffins; cookies; brownies; etc. by adding a scoop or two to your baked goods recipes.Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program.
https://dsld.od.nih.gov/label/308394,308394,Turmeric Powder,Banyan Botanicals,6 18192 06751 2,1 lb(s); 454 Gram(s),0.25 Teaspoon(s),Botanical [A1306],Powder [E0162],2024-05-23,On Market,Suggested use: 1/4 to 1/2 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308395,308395,Yogaraj Guggulu Powder,Banyan Botanicals,6 18192 07891 4,1 Pound(s); 454 Gram(s),0.13 Teaspoon(s) [1/8-1/4 teaspoon],Other Combinations [A1325],Powder [E0162],2024-05-23,On Market,Suggested use: 1/8 to 1/4 teaspoon with warm water; once or twice daily; or as directed by your health practitioner.
https://dsld.od.nih.gov/label/308396,308396,Gold Standard 100% Whey Chocolate Coconut,Optimum Nutrition,7 48927 02706 8,5 Pound(s); 2.27 Kilogram(s),32 Gram(s) [1 Scoop],Amino acid/Protein [A1305],Powder [E0162],2024-05-23,On Market,32 Grams about 1 scoop Whey Protein powder6-8 fl oz cold water; milk or other beverage30 seconds stir; shake or blend until dissolvedFor best results; mix up your shake 30-60 minutes after you work out; or have it as an anytime snack in your balanced; high-protein diet. Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program.
https://dsld.od.nih.gov/label/308397,308397,Gold Standard 100% Whey Chocolate Malt,ON Optimum Nutrition,7 48927 02232 2,2 Pound(s); 907 Gram(s),31 Gram(s) [1 Scoop],Amino acid/Protein [A1305],Powder [E0162],2024-05-23,On Market,31 GramsAbout 1 scoop whey protein powder6-8 Fl OzCold water; milk or other beverage30 SecondsStir; shake or blend until dissolvedFor best results; mix up your shake 30-60 minutes after you workout; or have it as an anytime snack in your balanced; high-protein diet. Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein food and protein supplements throughout the day as part of a balanced diet and exercise program.
https://dsld.od.nih.gov/label/308407,308407,Calcium 600 mg + D3,Nature's Truth,8 40093 10595 0,250 Coated Caplet(s),1 Coated Caplet(s),Single Vitamin and Mineral [A1316],Other (e.g. tea bag) [E0172],2024-06-20,On Market,Directions: For adults; take one (1) coated caplet up to two times daily; preferably with meals.
https://dsld.od.nih.gov/label/308414,308414,DHEA 100 mg,Nature's Truth,8 40093 10908 8,60 Quick Release Capsule(s),2 Quick Release Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-06-20,On Market,Directions: For adults; take two (2) quick release capsules daily; preferably with a meal or as directed by your qualified health professional. As a reminder; discuss the supplements and medications you take with your health care providers.
https://dsld.od.nih.gov/label/308415,308415,Gold Standard 100% Whey Rocky Road,ON Optimum Nutrition,7 48927 02787 7,2 Pound(s); 907 Gram(s),31.5 Gram(s) [1 Scoop],Other Combinations [A1325],Powder [E0162],2024-06-20,On Market,31.5 grams about 1 scoop whey protein powder6-8 fl oz cold water; milk or other beverage30 seconds stir; shake or blend until dissolvedFor best results; mix up your shake 30-60 minutes after you work out; or have it as an anytime snack in your balanced; high-protein diet. Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein foods and protein supplements throughout the day as part of a balance diet and exercise program.
https://dsld.od.nih.gov/label/308416,308416,Gold Standard 100% Whey Strawberry Banana,ON Optimum Nutrition,7 48927 02987 1,2 Pound(s); 907 Gram(s),30 Gram(s) [About 1 scoop],Amino acid/Protein [A1305],Powder [E0162],2024-06-20,On Market,30 grams about 1 scoop whey protein powder6-8 fl oz cold water; milk or other beverage30 seconds stir; shake or blend until dissolvedFor best results; mix up your shake 30-60 minutes after you work out; or have it as an anytime snack in your balanced; high-protein diet. Suggested use: For healthy adults; consume enough protein to meet your daily protein requirements with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program.
